datetime,open,high,low,close,volume
2024-03-12 13:04:00,47313.35,47318.25,47297.75,47297.75,0
2024-03-12 13:05:00,47297.9,47305.65,47286.95,47290.1,0
2024-03-12 13:06:00,47286.25,47332.55,47286.25,47324.2,0
2024-03-12 13:07:00,47314.5,47339.1,47311.5,47327.7,0
2024-03-12 13:08:00,47331.55,47349.05,47317.0,47333.25,0
2024-03-12 13:09:00,47336.95,47366.5,47328.85,47339.7,0
2024-03-12 13:10:00,47339.8,47349.65,47327.2,47338.65,0
2024-03-12 13:11:00,47338.7,47355.55,47330.95,47337.35,0
2024-03-12 13:12:00,47338.55,47382.8,47338.45,47365.95,0
2024-03-12 13:13:00,47365.35,47432.35,47365.35,47416.5,0
2024-03-12 13:14:00,47416.3,47433.55,47409.35,47410.7,0
2024-03-12 13:15:00,47412.25,47415.6,47377.6,47392.6,0
2024-03-12 13:16:00,47390.1,47396.85,47370.15,47378.3,0
2024-03-12 13:17:00,47374.7,47386.6,47369.8,47370.1,0
2024-03-12 13:18:00,47370.35,47400.7,47370.35,47396.1,0
2024-03-12 13:19:00,47398.2,47401.35,47381.0,47393.4,0
2024-03-12 13:20:00,47392.8,47414.7,47375.65,47409.8,0
2024-03-12 13:21:00,47407.95,47430.55,47403.45,47407.05,0
2024-03-12 13:22:00,47402.1,47408.65,47383.95,47392.3,0
2024-03-12 13:23:00,47391.95,47399.25,47385.8,47395.8,0
2024-03-12 13:24:00,47397.5,47414.0,47391.5,47396.15,0
2024-03-12 13:25:00,47397.1,47399.9,47374.65,47378.85,0
2024-03-12 13:26:00,47374.2,47392.6,47361.35,47378.15,0
2024-03-12 13:27:00,47384.4,47393.7,47378.0,47392.35,0
2024-03-12 13:28:00,47389.4,47396.55,47378.35,47381.45,0
2024-03-12 13:29:00,47384.15,47423.1,47375.75,47416.65,0
2024-03-12 13:30:00,47415.45,47420.25,47399.6,47420.25,0
2024-03-12 13:31:00,47413.7,47441.85,47413.7,47428.35,0
2024-03-12 13:32:00,47427.35,47477.35,47427.35,47470.25,0
2024-03-12 13:33:00,47471.9,47488.8,47439.3,47443.45,0
2024-03-12 13:34:00,47447.1,47453.2,47420.15,47420.15,0
2024-03-12 13:35:00,47421.6,47433.6,47407.4,47414.8,0
2024-03-12 13:36:00,47412.6,47418.55,47384.65,47398.65,0
2024-03-12 13:37:00,47399.2,47405.65,47379.35,47392.85,0
2024-03-12 13:38:00,47393.85,47404.75,47381.3,47390.05,0
2024-03-12 13:39:00,47384.15,47399.6,47380.5,47389.5,0
2024-03-12 13:40:00,47386.9,47393.2,47369.85,47390.65,0
2024-03-12 13:41:00,47385.8,47407.5,47385.8,47390.0,0
2024-03-12 13:42:00,47394.5,47411.75,47393.45,47408.1,0
2024-03-12 13:43:00,47410.05,47417.6,47385.6,47389.5,0
2024-03-12 13:44:00,47385.4,47409.85,47385.4,47393.6,0
2024-03-12 13:45:00,47392.85,47410.45,47391.55,47401.35,0
2024-03-12 13:46:00,47403.9,47436.85,47398.85,47402.65,0
2024-03-12 13:47:00,47402.5,47405.2,47392.0,47398.55,0
2024-03-12 13:48:00,47400.05,47421.8,47395.95,47412.95,0
2024-03-12 13:49:00,47412.8,47418.6,47402.1,47417.45,0
2024-03-12 13:50:00,47414.5,47433.4,47413.6,47421.2,0
2024-03-12 13:51:00,47420.65,47433.3,47411.55,47422.5,0
2024-03-12 13:52:00,47423.8,47441.3,47399.3,47408.45,0
2024-03-12 13:53:00,47405.1,47412.85,47394.55,47410.9,0
2024-03-12 13:54:00,47405.5,47412.95,47403.95,47412.9,0
2024-03-12 13:55:00,47411.35,47432.65,47406.1,47422.8,0
2024-03-12 13:56:00,47421.0,47435.55,47416.85,47435.55,0
2024-03-12 13:57:00,47445.75,47478.3,47429.5,47451.25,0
2024-03-12 13:58:00,47446.35,47457.3,47441.9,47445.6,0
2024-03-12 13:59:00,47446.85,47459.75,47424.35,47434.4,0
2024-03-12 14:00:00,47426.45,47435.7,47418.25,47425.4,0
2024-03-12 14:01:00,47428.65,47446.1,47426.8,47437.05,0
2024-03-12 14:02:00,47439.7,47456.4,47439.7,47453.9,0
2024-03-12 14:03:00,47453.95,47473.65,47453.95,47464.95,0
2024-03-12 14:04:00,47460.85,47467.55,47451.3,47463.75,0
2024-03-12 14:05:00,47462.4,47491.95,47459.05,47467.9,0
2024-03-12 14:06:00,47462.3,47484.35,47462.3,47472.3,0
2024-03-12 14:07:00,47472.8,47481.85,47469.95,47478.45,0
2024-03-12 14:08:00,47476.8,47490.65,47413.5,47425.2,0
2024-03-12 14:09:00,47426.45,47434.35,47406.7,47429.05,0
2024-03-12 14:10:00,47432.75,47432.75,47399.35,47399.35,0
2024-03-12 14:11:00,47400.2,47428.1,47396.15,47427.0,0
2024-03-12 14:12:00,47423.0,47423.0,47389.05,47389.05,0
2024-03-12 14:13:00,47392.55,47404.9,47390.45,47398.9,0
2024-03-12 14:14:00,47400.8,47407.95,47369.9,47387.5,0
2024-03-12 14:15:00,47385.55,47404.65,47376.15,47398.9,0
2024-03-12 14:16:00,47405.9,47431.9,47405.9,47419.85,0
2024-03-12 14:17:00,47420.85,47437.85,47414.9,47435.05,0
2024-03-12 14:18:00,47431.3,47438.25,47408.25,47409.7,0
2024-03-12 14:19:00,47405.65,47422.7,47405.65,47413.65,0
2024-03-12 14:20:00,47411.05,47424.8,47393.45,47401.8,0
2024-03-12 14:21:00,47397.35,47406.95,47348.5,47351.9,0
2024-03-12 14:22:00,47356.4,47382.95,47350.1,47352.75,0
2024-03-12 14:23:00,47352.25,47375.2,47348.15,47372.55,0
2024-03-12 14:24:00,47375.3,47391.8,47361.0,47367.8,0
2024-03-12 14:25:00,47377.25,47385.7,47360.75,47366.0,0
2024-03-12 14:26:00,47365.15,47372.1,47350.6,47351.75,0
2024-03-12 14:27:00,47350.45,47372.65,47339.6,47369.8,0
2024-03-12 14:28:00,47370.9,47397.1,47370.9,47394.05,0
2024-03-12 14:29:00,47392.4,47423.85,47392.2,47415.8,0
2024-03-12 14:30:00,47414.1,47425.35,47392.75,47393.15,0
2024-03-12 14:31:00,47386.0,47395.95,47344.85,47344.85,0
2024-03-12 14:32:00,47350.6,47353.95,47324.5,47327.4,0
2024-03-12 14:33:00,47325.8,47342.8,47278.5,47305.7,0
2024-03-12 14:34:00,47305.6,47318.0,47295.45,47297.55,0
2024-03-12 14:35:00,47298.9,47319.45,47297.4,47313.55,0
2024-03-12 14:36:00,47310.3,47337.15,47310.3,47328.0,0
2024-03-12 14:37:00,47326.65,47357.9,47326.65,47342.65,0
2024-03-12 14:38:00,47344.55,47347.55,47323.1,47334.35,0
2024-03-12 14:39:00,47334.9,47353.1,47334.9,47345.0,0
2024-03-12 14:40:00,47343.75,47364.5,47332.05,47362.7,0
2024-03-12 14:41:00,47361.75,47377.85,47345.65,47345.65,0
2024-03-12 14:42:00,47344.4,47348.8,47317.85,47317.85,0
2024-03-12 14:43:00,47319.2,47332.2,47286.3,47291.5,0
2024-03-12 14:44:00,47288.0,47306.2,47263.05,47291.5,0
2024-03-12 14:45:00,47287.35,47305.8,47284.05,47299.55,0
2024-03-12 14:46:00,47303.9,47320.95,47294.65,47320.55,0
2024-03-12 14:47:00,47315.65,47329.8,47313.95,47319.55,0
2024-03-12 14:48:00,47317.25,47319.5,47294.8,47294.8,0
2024-03-12 14:49:00,47295.2,47309.8,47292.1,47297.5,0
2024-03-12 14:50:00,47297.45,47317.15,47293.35,47293.35,0
2024-03-12 14:51:00,47291.4,47291.75,47267.1,47284.55,0
2024-03-12 14:52:00,47282.85,47296.65,47282.05,47291.2,0
2024-03-12 14:53:00,47294.5,47294.5,47269.45,47286.4,0
2024-03-12 14:54:00,47284.75,47297.2,47279.7,47292.15,0
2024-03-12 14:55:00,47287.15,47313.0,47284.85,47305.4,0
2024-03-12 14:56:00,47305.55,47317.5,47289.35,47290.2,0
2024-03-12 14:57:00,47288.0,47289.9,47276.8,47285.65,0
2024-03-12 14:58:00,47287.5,47292.45,47273.7,47275.7,0
2024-03-12 14:59:00,47274.9,47293.25,47273.25,47280.2,0
2024-03-12 15:00:00,47275.45,47299.9,47249.3,47252.55,0
2024-03-12 15:01:00,47245.7,47318.65,47240.1,47313.4,0
2024-03-12 15:02:00,47317.65,47367.7,47311.1,47351.95,0
2024-03-12 15:03:00,47345.8,47348.75,47297.75,47310.6,0
2024-03-12 15:04:00,47313.5,47316.7,47290.95,47310.85,0
2024-03-12 15:05:00,47311.65,47314.65,47277.5,47280.75,0
2024-03-12 15:06:00,47278.1,47287.4,47266.7,47276.65,0
2024-03-12 15:07:00,47281.45,47304.4,47274.05,47291.5,0
2024-03-12 15:08:00,47296.45,47296.45,47277.15,47280.25,0
2024-03-12 15:09:00,47280.55,47287.6,47276.15,47285.8,0
2024-03-12 15:10:00,47285.75,47285.75,47264.4,47269.0,0
2024-03-12 15:11:00,47268.1,47281.3,47268.1,47278.3,0
2024-03-12 15:12:00,47273.5,47278.95,47245.0,47249.1,0
2024-03-12 15:13:00,47250.8,47260.65,47241.8,47256.4,0
2024-03-12 15:14:00,47251.45,47273.3,47245.95,47266.3,0
2024-03-12 15:15:00,47261.5,47271.95,47251.5,47265.4,0
2024-03-12 15:16:00,47268.75,47282.2,47262.4,47280.85,0
2024-03-12 15:17:00,47281.1,47299.55,47277.7,47295.0,0
2024-03-12 15:18:00,47291.85,47298.25,47270.7,47290.2,0
2024-03-12 15:19:00,47292.8,47297.6,47272.55,47285.25,0
2024-03-12 15:20:00,47286.05,47286.35,47261.85,47280.45,0
2024-03-12 15:21:00,47279.65,47303.1,47270.4,47293.6,0
2024-03-12 15:22:00,47295.6,47301.9,47286.3,47296.45,0
2024-03-12 15:23:00,47296.25,47305.3,47280.65,47304.9,0
2024-03-12 15:24:00,47302.55,47305.5,47288.7,47303.85,0
2024-03-12 15:25:00,47301.9,47304.6,47295.1,47302.8,0
2024-03-12 15:26:00,47304.45,47306.65,47286.6,47293.45,0
2024-03-12 15:27:00,47293.7,47303.45,47284.95,47291.8,0
2024-03-12 15:28:00,47291.1,47304.7,47286.5,47291.15,0
2024-03-12 15:29:00,47292.5,47300.9,47271.9,47277.3,0
2024-03-13 09:15:00,47341.15,47441.75,47329.75,47430.35,0
2024-03-13 09:16:00,47430.85,47430.85,47374.05,47376.25,0
2024-03-13 09:17:00,47379.15,47418.5,47378.4,47409.65,0
2024-03-13 09:18:00,47411.2,47412.75,47367.15,47408.85,0
2024-03-13 09:19:00,47396.25,47435.1,47387.1,47422.9,0
2024-03-13 09:20:00,47415.1,47421.15,47364.1,47370.25,0
2024-03-13 09:21:00,47364.65,47396.5,47358.65,47381.2,0
2024-03-13 09:22:00,47379.4,47409.3,47368.75,47403.45,0
2024-03-13 09:23:00,47403.85,47422.05,47394.95,47402.25,0
2024-03-13 09:24:00,47405.6,47408.35,47387.75,47389.7,0
2024-03-13 09:25:00,47389.75,47410.8,47360.8,47410.8,0
2024-03-13 09:26:00,47411.15,47416.05,47359.0,47364.0,0
2024-03-13 09:27:00,47360.2,47367.5,47324.8,47344.65,0
2024-03-13 09:28:00,47346.0,47372.0,47337.65,47371.8,0
2024-03-13 09:29:00,47369.4,47372.5,47328.7,47338.95,0
2024-03-13 09:30:00,47339.65,47374.95,47336.7,47336.7,0
2024-03-13 09:31:00,47340.15,47355.05,47317.65,47325.45,0
2024-03-13 09:32:00,47324.35,47353.95,47312.0,47350.9,0
2024-03-13 09:33:00,47351.3,47353.1,47307.9,47327.8,0
2024-03-13 09:34:00,47314.65,47341.3,47314.65,47338.1,0
2024-03-13 09:35:00,47336.15,47344.9,47326.7,47343.15,0
2024-03-13 09:36:00,47340.75,47404.2,47339.45,47364.0,0
2024-03-13 09:37:00,47361.75,47367.1,47298.75,47299.6,0
2024-03-13 09:38:00,47314.9,47348.2,47290.6,47321.0,0
2024-03-13 09:39:00,47324.8,47336.15,47313.55,47336.15,0
2024-03-13 09:40:00,47332.9,47345.55,47323.45,47334.5,0
2024-03-13 09:41:00,47327.65,47348.55,47321.3,47321.3,0
2024-03-13 09:42:00,47321.0,47342.75,47314.15,47335.95,0
2024-03-13 09:43:00,47336.25,47398.25,47314.5,47391.7,0
2024-03-13 09:44:00,47393.7,47393.7,47348.65,47368.6,0
2024-03-13 09:45:00,47370.6,47384.8,47355.75,47384.8,0
2024-03-13 09:46:00,47382.85,47382.95,47361.9,47379.2,0
2024-03-13 09:47:00,47377.15,47377.15,47343.35,47351.4,0
2024-03-13 09:48:00,47346.7,47356.25,47315.15,47323.0,0
2024-03-13 09:49:00,47329.5,47350.75,47314.05,47330.25,0
2024-03-13 09:50:00,47327.35,47336.8,47319.8,47322.75,0
2024-03-13 09:51:00,47325.1,47327.25,47240.05,47303.1,0
2024-03-13 09:52:00,47305.65,47315.3,47296.95,47303.5,0
2024-03-13 09:53:00,47307.95,47307.95,47281.8,47290.5,0
2024-03-13 09:54:00,47296.4,47296.4,47270.15,47270.6,0
2024-03-13 09:55:00,47268.9,47275.8,47246.55,47256.8,0
2024-03-13 09:56:00,47257.1,47279.65,47255.1,47264.85,0
2024-03-13 09:57:00,47265.3,47274.7,47252.9,47264.15,0
2024-03-13 09:58:00,47258.8,47267.55,47250.95,47263.05,0
2024-03-13 09:59:00,47266.9,47301.95,47264.05,47288.15,0
2024-03-13 10:00:00,47287.55,47290.0,47272.3,47283.0,0
2024-03-13 10:01:00,47285.1,47313.75,47277.55,47285.15,0
2024-03-13 10:02:00,47290.5,47290.5,47210.3,47247.1,0
2024-03-13 10:03:00,47244.5,47260.0,47228.15,47234.9,0
2024-03-13 10:04:00,47238.75,47249.35,47230.5,47244.5,0
2024-03-13 10:05:00,47237.9,47249.95,47224.8,47239.7,0
2024-03-13 10:06:00,47240.85,47281.2,47232.1,47265.05,0
2024-03-13 10:07:00,47266.15,47285.85,47254.3,47273.9,0
2024-03-13 10:08:00,47270.2,47286.45,47267.75,47278.3,0
2024-03-13 10:09:00,47278.75,47284.65,47262.15,47275.5,0
2024-03-13 10:10:00,47272.85,47280.85,47263.3,47280.85,0
2024-03-13 10:11:00,47282.15,47292.05,47274.05,47287.35,0
2024-03-13 10:12:00,47285.65,47304.0,47278.5,47295.05,0
2024-03-13 10:13:00,47294.0,47301.0,47283.95,47293.1,0
2024-03-13 10:14:00,47299.45,47453.3,47290.65,47430.75,0
2024-03-13 10:15:00,47426.0,47468.7,47345.5,47352.9,0
2024-03-13 10:16:00,47359.2,47377.95,47333.8,47377.95,0
2024-03-13 10:17:00,47377.5,47379.3,47359.75,47364.3,0
2024-03-13 10:18:00,47360.85,47365.2,47335.5,47335.5,0
2024-03-13 10:19:00,47336.35,47366.8,47332.85,47359.45,0
2024-03-13 10:20:00,47351.0,47357.75,47336.05,47343.35,0
2024-03-13 10:21:00,47338.05,47352.3,47326.05,47342.0,0
2024-03-13 10:22:00,47343.0,47349.35,47334.15,47347.1,0
2024-03-13 10:23:00,47350.2,47356.75,47344.0,47352.5,0
2024-03-13 10:24:00,47354.0,47355.05,47339.75,47343.6,0
2024-03-13 10:25:00,47333.25,47349.35,47279.35,47305.2,0
2024-03-13 10:26:00,47301.95,47305.4,47279.95,47297.25,0
2024-03-13 10:27:00,47293.85,47307.45,47287.7,47298.8,0
2024-03-13 10:28:00,47300.1,47300.1,47280.45,47290.2,0
2024-03-13 10:29:00,47289.45,47311.0,47285.15,47298.8,0
2024-03-13 10:30:00,47300.7,47316.45,47293.95,47301.1,0
2024-03-13 10:31:00,47297.45,47298.9,47275.7,47283.45,0
2024-03-13 10:32:00,47281.35,47300.5,47273.7,47285.15,0
2024-03-13 10:33:00,47286.9,47303.05,47277.0,47295.4,0
2024-03-13 10:34:00,47295.6,47308.95,47289.85,47295.6,0
2024-03-13 10:35:00,47296.85,47315.05,47269.85,47309.65,0
2024-03-13 10:36:00,47305.8,47337.2,47305.8,47311.15,0
2024-03-13 10:37:00,47311.75,47341.3,47308.25,47341.3,0
2024-03-13 10:38:00,47335.25,47335.25,47316.8,47319.6,0
2024-03-13 10:39:00,47321.15,47330.15,47303.6,47320.05,0
2024-03-13 10:40:00,47316.75,47320.75,47298.25,47320.35,0
2024-03-13 10:41:00,47319.45,47334.85,47310.85,47333.9,0
2024-03-13 10:42:00,47331.65,47339.05,47320.35,47337.6,0
2024-03-13 10:43:00,47338.5,47338.5,47321.9,47328.65,0
2024-03-13 10:44:00,47324.15,47336.0,47322.5,47330.45,0
2024-03-13 10:45:00,47333.45,47343.95,47327.6,47335.85,0
2024-03-13 10:46:00,47339.2,47343.8,47321.4,47328.45,0
2024-03-13 10:47:00,47329.95,47346.4,47327.35,47327.35,0
2024-03-13 10:48:00,47331.7,47334.55,47321.15,47330.25,0
2024-03-13 10:49:00,47330.85,47337.0,47314.65,47315.8,0
2024-03-13 10:50:00,47314.55,47316.15,47299.95,47300.3,0
2024-03-13 10:51:00,47300.45,47309.4,47296.3,47300.8,0
2024-03-13 10:52:00,47298.95,47313.15,47287.2,47300.0,0
2024-03-13 10:53:00,47299.1,47299.1,47277.9,47286.9,0
2024-03-13 10:54:00,47284.55,47302.65,47284.55,47293.55,0
2024-03-13 10:55:00,47291.75,47295.65,47281.55,47292.15,0
2024-03-13 10:56:00,47292.8,47303.1,47286.05,47287.4,0
2024-03-13 10:57:00,47289.0,47295.65,47284.2,47292.95,0
2024-03-13 10:58:00,47292.0,47302.25,47287.45,47288.05,0
2024-03-13 10:59:00,47291.8,47296.0,47283.05,47285.75,0
2024-03-13 11:00:00,47291.35,47294.2,47261.05,47267.55,0
2024-03-13 11:01:00,47264.6,47273.75,47255.2,47270.7,0
2024-03-13 11:02:00,47276.25,47276.55,47254.75,47254.9,0
2024-03-13 11:03:00,47257.15,47272.55,47252.75,47256.0,0
2024-03-13 11:04:00,47254.5,47265.55,47247.0,47247.0,0
2024-03-13 11:05:00,47247.15,47247.15,47179.45,47207.95,0
2024-03-13 11:06:00,47213.2,47233.8,47199.0,47227.65,0
2024-03-13 11:07:00,47224.5,47236.35,47216.75,47227.1,0
2024-03-13 11:08:00,47226.95,47253.75,47219.85,47243.2,0
2024-03-13 11:09:00,47242.7,47270.05,47241.65,47270.05,0
2024-03-13 11:10:00,47268.95,47271.0,47234.05,47237.25,0
2024-03-13 11:11:00,47239.8,47246.2,47232.25,47241.2,0
2024-03-13 11:12:00,47236.8,47240.35,47223.35,47228.15,0
2024-03-13 11:13:00,47230.95,47244.55,47220.1,47220.1,0
2024-03-13 11:14:00,47216.7,47234.65,47216.7,47232.6,0
2024-03-13 11:15:00,47234.15,47234.15,47218.5,47221.15,0
2024-03-13 11:16:00,47222.6,47228.1,47203.3,47228.1,0
2024-03-13 11:17:00,47225.3,47237.45,47222.2,47222.75,0
2024-03-13 11:18:00,47225.2,47240.65,47220.05,47236.3,0
2024-03-13 11:19:00,47238.0,47238.4,47220.1,47227.35,0
2024-03-13 11:20:00,47225.4,47247.6,47221.3,47240.3,0
2024-03-13 11:21:00,47237.9,47247.5,47226.8,47231.4,0
2024-03-13 11:22:00,47225.85,47225.85,47201.7,47216.5,0
2024-03-13 11:23:00,47214.25,47215.85,47177.55,47196.0,0
2024-03-13 11:24:00,47193.95,47203.05,47166.15,47170.5,0
2024-03-13 11:25:00,47166.2,47166.2,47076.95,47109.4,0
2024-03-13 11:26:00,47107.75,47111.6,47029.3,47107.95,0
2024-03-13 11:27:00,47111.4,47139.4,47105.0,47114.45,0
2024-03-13 11:28:00,47112.7,47112.7,47078.2,47099.3,0
2024-03-13 11:29:00,47098.3,47109.6,47085.1,47109.6,0
2024-03-13 11:30:00,47113.4,47113.4,47076.7,47085.75,0
2024-03-13 11:31:00,47072.95,47090.85,47060.4,47081.75,0
2024-03-13 11:32:00,47085.35,47090.2,47076.7,47085.8,0
2024-03-13 11:33:00,47082.65,47100.75,47071.0,47099.35,0
2024-03-13 11:34:00,47102.9,47127.0,47087.65,47127.0,0
2024-03-13 11:35:00,47129.1,47138.3,47099.45,47111.3,0
2024-03-13 11:36:00,47111.55,47119.85,47107.3,47112.1,0
2024-03-13 11:37:00,47112.65,47114.25,47090.95,47110.7,0
2024-03-13 11:38:00,47109.4,47121.2,47094.65,47094.65,0
2024-03-13 11:39:00,47096.4,47112.0,47087.5,47098.0,0
2024-03-13 11:40:00,47100.5,47110.15,47077.6,47087.7,0
2024-03-13 11:41:00,47091.5,47099.45,47075.15,47086.3,0
2024-03-13 11:42:00,47087.35,47102.05,47078.6,47102.05,0
2024-03-13 11:43:00,47098.3,47099.05,47082.5,47085.65,0
2024-03-13 11:44:00,47088.7,47117.8,47074.15,47109.4,0
2024-03-13 11:45:00,47105.8,47109.3,47095.55,47103.3,0
2024-03-13 11:46:00,47119.55,47119.55,47082.75,47094.05,0
2024-03-13 11:47:00,47093.1,47102.95,47077.6,47081.95,0
2024-03-13 11:48:00,47079.85,47094.55,47062.05,47089.85,0
2024-03-13 11:49:00,47079.3,47085.0,47055.75,47078.6,0
2024-03-13 11:50:00,47080.05,47088.4,47072.35,47079.45,0
2024-03-13 11:51:00,47078.6,47092.4,47058.05,47070.0,0
2024-03-13 11:52:00,47069.35,47069.35,47047.95,47058.8,0
2024-03-13 11:53:00,47062.65,47086.95,47059.3,47084.75,0
2024-03-13 11:54:00,47083.9,47104.9,47081.7,47093.0,0
2024-03-13 11:55:00,47088.3,47100.2,47077.7,47084.65,0
2024-03-13 11:56:00,47082.3,47089.55,47077.4,47079.25,0
2024-03-13 11:57:00,47078.35,47083.55,47059.05,47070.8,0
2024-03-13 11:58:00,47062.8,47090.25,47056.95,47090.25,0
2024-03-13 11:59:00,47092.8,47128.1,47088.85,47122.7,0
2024-03-13 12:00:00,47122.9,47122.9,47097.6,47100.55,0
2024-03-13 12:01:00,47114.0,47130.65,47090.65,47103.5,0
2024-03-13 12:02:00,47100.05,47118.1,47098.35,47110.85,0
2024-03-13 12:03:00,47110.0,47111.05,47097.55,47107.1,0
2024-03-13 12:04:00,47106.5,47153.55,47106.35,47149.7,0
2024-03-13 12:05:00,47145.5,47158.2,47126.45,47151.0,0
2024-03-13 12:06:00,47152.0,47152.0,47133.8,47143.1,0
2024-03-13 12:07:00,47143.45,47162.45,47143.45,47144.05,0
2024-03-13 12:08:00,47145.05,47149.8,47136.05,47137.5,0
2024-03-13 12:09:00,47136.45,47145.45,47117.05,47144.25,0
2024-03-13 12:10:00,47144.3,47146.95,47117.8,47126.9,0
2024-03-13 12:11:00,47127.05,47133.25,47101.1,47112.35,0
2024-03-13 12:12:00,47113.7,47113.7,47074.95,47078.05,0
2024-03-13 12:13:00,47080.25,47100.9,47079.2,47088.9,0
2024-03-13 12:14:00,47093.6,47093.6,47061.05,47069.95,0
2024-03-13 12:15:00,47076.75,47088.15,47069.15,47082.0,0
2024-03-13 12:16:00,47079.5,47093.95,47064.95,47093.0,0
2024-03-13 12:17:00,47089.75,47091.65,47061.3,47074.45,0
2024-03-13 12:18:00,47073.5,47075.55,47058.35,47068.8,0
2024-03-13 12:19:00,47066.5,47069.3,47038.6,47061.1,0
2024-03-13 12:20:00,47057.55,47076.35,47051.7,47071.3,0
2024-03-13 12:21:00,47067.4,47070.95,47050.15,47058.5,0
2024-03-13 12:22:00,47054.85,47065.4,47048.6,47053.45,0
2024-03-13 12:23:00,47051.85,47074.7,47045.55,47074.7,0
2024-03-13 12:24:00,47075.1,47087.7,47065.4,47069.6,0
2024-03-13 12:25:00,47069.7,47077.2,47057.3,47062.7,0
2024-03-13 12:26:00,47059.4,47089.4,47059.4,47089.4,0
2024-03-13 12:27:00,47087.8,47094.7,47076.2,47088.7,0
2024-03-13 12:28:00,47087.5,47112.1,47082.35,47110.4,0
2024-03-13 12:29:00,47112.15,47112.15,47096.3,47108.8,0
2024-03-13 12:30:00,47106.0,47110.8,47096.0,47104.9,0
2024-03-13 12:31:00,47103.75,47106.65,47055.8,47065.4,0
2024-03-13 12:32:00,47068.2,47087.4,47053.05,47087.4,0
2024-03-13 12:33:00,47086.8,47132.8,47084.6,47126.8,0
2024-03-13 12:34:00,47125.5,47151.2,47121.65,47135.4,0
2024-03-13 12:35:00,47137.25,47147.45,47116.15,47122.8,0
2024-03-13 12:36:00,47122.95,47132.7,47109.95,47117.5,0
2024-03-13 12:37:00,47113.0,47121.65,47088.45,47094.4,0
2024-03-13 12:38:00,47089.35,47112.65,47088.75,47107.35,0
2024-03-13 12:39:00,47096.85,47127.6,47091.85,47122.05,0
2024-03-13 12:40:00,47119.95,47128.6,47111.7,47122.3,0
2024-03-13 12:41:00,47117.3,47125.1,47106.1,47118.1,0
2024-03-13 12:42:00,47116.1,47125.55,47092.05,47092.25,0
2024-03-13 12:43:00,47088.6,47094.9,47064.0,47087.75,0
2024-03-13 12:44:00,47084.35,47095.7,47078.15,47084.7,0
2024-03-13 12:45:00,47082.45,47091.25,47071.35,47091.25,0
2024-03-13 12:46:00,47088.4,47094.55,47071.6,47087.05,0
2024-03-13 12:47:00,47085.0,47089.5,47049.1,47079.25,0
2024-03-13 12:48:00,47086.4,47101.25,47073.65,47094.7,0
2024-03-13 12:49:00,47089.25,47113.1,47086.25,47103.7,0
2024-03-13 12:50:00,47104.9,47108.35,47092.05,47102.65,0
2024-03-13 12:51:00,47099.35,47100.2,47082.45,47098.3,0
2024-03-13 12:52:00,47095.15,47102.1,47045.1,47065.15,0
2024-03-13 12:53:00,47058.2,47075.85,47053.2,47065.65,0
2024-03-13 12:54:00,47063.45,47078.8,47052.5,47067.75,0
2024-03-13 12:55:00,47064.4,47101.95,47046.0,47101.95,0
2024-03-13 12:56:00,47101.1,47104.55,47072.5,47078.05,0
2024-03-13 12:57:00,47075.15,47099.25,47071.95,47097.0,0
2024-03-13 12:58:00,47097.2,47117.1,47096.55,47103.05,0
2024-03-13 12:59:00,47099.25,47106.95,47091.1,47106.95,0
2024-03-13 13:00:00,47100.5,47109.1,47090.75,47107.35,0
2024-03-13 13:01:00,47103.2,47106.45,47083.0,47096.2,0
2024-03-13 13:02:00,47093.95,47122.85,47072.7,47089.15,0
2024-03-13 13:03:00,47090.3,47101.3,47081.1,47096.75,0
2024-03-13 13:04:00,47101.3,47101.3,47080.95,47087.2,0
2024-03-13 13:05:00,47090.85,47112.8,47066.4,47112.8,0
2024-03-13 13:06:00,47112.4,47121.35,47098.9,47100.2,0
2024-03-13 13:07:00,47098.95,47128.25,47098.95,47128.25,0
2024-03-13 13:08:00,47129.15,47136.9,47113.95,47127.0,0
2024-03-13 13:09:00,47118.7,47123.9,47102.7,47115.45,0
2024-03-13 13:10:00,47111.7,47117.5,47106.6,47115.25,0
2024-03-13 13:11:00,47115.3,47122.55,47109.85,47112.4,0
2024-03-13 13:12:00,47110.05,47122.4,47099.0,47122.4,0
2024-03-13 13:13:00,47119.25,47120.65,47095.0,47099.9,0
2024-03-13 13:14:00,47099.8,47110.95,47091.6,47104.3,0
2024-03-13 13:15:00,47099.95,47109.4,47089.25,47107.45,0
2024-03-13 13:16:00,47107.0,47109.35,47097.05,47102.65,0
2024-03-13 13:17:00,47101.7,47103.6,47082.75,47095.5,0
2024-03-13 13:18:00,47092.05,47094.15,47081.1,47083.4,0
2024-03-13 13:19:00,47082.1,47096.9,47066.4,47095.4,0
2024-03-13 13:20:00,47095.65,47105.35,47079.95,47088.45,0
2024-03-13 13:21:00,47082.95,47092.2,47063.25,47078.1,0
2024-03-13 13:22:00,47077.8,47090.2,47075.15,47085.45,0
2024-03-13 13:23:00,47087.1,47111.8,47070.35,47111.8,0
2024-03-13 13:24:00,47105.85,47114.65,47098.95,47108.5,0
2024-03-13 13:25:00,47110.65,47110.65,47096.4,47103.4,0
2024-03-13 13:26:00,47099.4,47130.25,47099.4,47119.35,0
2024-03-13 13:27:00,47119.4,47125.25,47113.7,47120.0,0
